customer_id,segment,city,state,country,zipcode,type
17839,Corporate,Newark,DE,EE. UU.,19702.0,DEBIT
2898,Corporate,Victorville,CA,EE. UU.,92392.0,DEBIT
2438,Corporate,Brooklyn,NY,EE. UU.,11221.0,DEBIT
3512,Corporate,Clovis,CA,EE. UU.,93611.0,DEBIT
11754,Corporate,Canton,MI,EE. UU.,48187.0,DEBIT
2489,Corporate,San Antonio,TX,EE. UU.,78240.0,DEBIT
2730,Corporate,Brooklyn,NY,EE. UU.,11201.0,DEBIT
10968,Corporate,Elgin,IL,EE. UU.,60120.0,DEBIT
741,Corporate,Brooklyn,NY,EE. UU.,11211.0,DEBIT
4774,Corporate,Honolulu,HI,EE. UU.,96822.0,DEBIT
11234,Corporate,Baltimore,MD,EE. UU.,21215.0,DEBIT
3324,Corporate,Aurora,CO,EE. UU.,80012.0,DEBIT
8387,Corporate,Waipahu,HI,EE. UU.,96797.0,DEBIT
699,Corporate,Houston,TX,EE. UU.,77036.0,DEBIT
8402,Corporate,Brooklyn,NY,EE. UU.,11211.0,DEBIT
2340,Corporate,Greeley,CO,EE. UU.,80631.0,DEBIT
9914,Corporate,Far Rockaway,NY,EE. UU.,11691.0,DEBIT
14540,Corporate,Reynoldsburg,OH,EE. UU.,43068.0,DEBIT
13293,Corporate,Houston,TX,EE. UU.,77083.0,DEBIT
13041,Corporate,Brooklyn,NY,EE. UU.,11236.0,DEBIT
13491,Corporate,Weslaco,TX,EE. UU.,78596.0,DEBIT
14486,Corporate,Doylestown,PA,EE. UU.,18901.0,DEBIT
14076,Corporate,Bell Gardens,CA,EE. UU.,90201.0,DEBIT
13274,Corporate,Tinley Park,IL,EE. UU.,60477.0,DEBIT
14521,Corporate,Los Angeles,CA,EE. UU.,90033.0,DEBIT
13346,Corporate,Hilliard,OH,EE. UU.,43026.0,DEBIT
14611,Corporate,Austin,TX,EE. UU.,78704.0,DEBIT
14610,Corporate,Brooklyn,NY,EE. UU.,11204.0,DEBIT
14217,Corporate,Napa,CA,EE. UU.,94558.0,DEBIT
13289,Corporate,Rowland Heights,CA,EE. UU.,91748.0,DEBIT
14379,Corporate,Baltimore,MD,EE. UU.,21229.0,DEBIT
14410,Corporate,Wheaton,IL,EE. UU.,60187.0,DEBIT
14144,Corporate,Arlington,TX,EE. UU.,76010.0,DEBIT
13360,Corporate,Eugene,OR,EE. UU.,97402.0,DEBIT
14324,Corporate,Ypsilanti,MI,EE. UU.,48197.0,DEBIT
14606,Corporate,Troy,MI,EE. UU.,48098.0,DEBIT
14250,Corporate,Newark,DE,EE. UU.,19702.0,DEBIT
14088,Corporate,Raleigh,NC,EE. UU.,27610.0,DEBIT
14479,Corporate,Medina,OH,EE. UU.,44256.0,DEBIT
14640,Corporate,Hamtramck,MI,EE. UU.,48212.0,DEBIT
13393,Corporate,Stockton,CA,EE. UU.,95206.0,DEBIT
14357,Corporate,Longmont,CO,EE. UU.,80501.0,DEBIT
14460,Corporate,Poway,CA,EE. UU.,92064.0,DEBIT
13446,Corporate,Walnut,CA,EE. UU.,91789.0,DEBIT
14212,Corporate,Glendale,AZ,EE. UU.,85301.0,DEBIT
14248,Corporate,Elgin,IL,EE. UU.,60123.0,DEBIT
14673,Corporate,West New York,NJ,EE. UU.,7093.0,DEBIT
14618,Corporate,Elk Grove,CA,EE. UU.,95758.0,DEBIT
14100,Corporate,Jackson,MI,EE. UU.,49201.0,DEBIT
14388,Corporate,Silver Spring,MD,EE. UU.,20904.0,DEBIT
13082,Corporate,Ann Arbor,MI,EE. UU.,48103.0,DEBIT
13099,Corporate,Pacoima,CA,EE. UU.,91331.0,DEBIT
14279,Corporate,Lawton,OK,EE. UU.,73505.0,DEBIT
14652,Corporate,Fremont,CA,EE. UU.,94539.0,DEBIT
13368,Corporate,Middletown,OH,EE. UU.,45044.0,DEBIT
13296,Corporate,Houston,TX,EE. UU.,77081.0,DEBIT
14224,Corporate,Fort Lauderdale,FL,EE. UU.,33324.0,DEBIT
14651,Corporate,Hayward,CA,EE. UU.,94544.0,DEBIT
13456,Corporate,Quincy,MA,EE. UU.,2169.0,DEBIT
14150,Corporate,Crystal Lake,IL,EE. UU.,60014.0,DEBIT
14523,Corporate,San Benito,TX,EE. UU.,78586.0,DEBIT
13438,Corporate,Milpitas,CA,EE. UU.,95035.0,DEBIT
13366,Corporate,Mission Viejo,CA,EE. UU.,92692.0,DEBIT
5420,Corporate,Muskegon,MI,EE. UU.,49442.0,DEBIT
14843,Corporate,Lake Forest,CA,EE. UU.,92630.0,DEBIT
13716,Corporate,San Diego,CA,EE. UU.,92114.0,DEBIT
13589,Corporate,Woodbridge,VA,EE. UU.,22192.0,DEBIT
13661,Corporate,Scottsdale,AZ,EE. UU.,85254.0,DEBIT
12759,Corporate,New York,NY,EE. UU.,10025.0,DEBIT
13966,Corporate,West Chester,PA,EE. UU.,19382.0,DEBIT
13570,Corporate,San Jose,CA,EE. UU.,95148.0,DEBIT
13623,Corporate,Danbury,CT,EE. UU.,6810.0,DEBIT
10947,Corporate,Edison,NJ,EE. UU.,8817.0,DEBIT
13982,Corporate,Corona,CA,EE. UU.,92879.0,DEBIT
14909,Corporate,Palatine,IL,EE. UU.,60067.0,DEBIT
13675,Corporate,Chicago,IL,EE. UU.,60640.0,DEBIT
14747,Corporate,Anaheim,CA,EE. UU.,92802.0,DEBIT
12773,Corporate,New Haven,CT,EE. UU.,6511.0,DEBIT
14872,Corporate,Albuquerque,NM,EE. UU.,87120.0,DEBIT
14781,Corporate,New York,NY,EE. UU.,10024.0,DEBIT
13673,Corporate,Houston,TX,EE. UU.,77080.0,DEBIT
14907,Corporate,Hamtramck,MI,EE. UU.,48212.0,DEBIT
13960,Corporate,La Mirada,CA,EE. UU.,90638.0,DEBIT
13726,Corporate,Chesapeake,VA,EE. UU.,23322.0,DEBIT
14708,Corporate,Goose Creek,SC,EE. UU.,29445.0,DEBIT
13797,Corporate,San Francisco,CA,EE. UU.,94109.0,DEBIT
13563,Corporate,Chicago,IL,EE. UU.,60624.0,DEBIT
14779,Corporate,Lawton,OK,EE. UU.,73505.0,DEBIT
13959,Corporate,Van Nuys,CA,EE. UU.,91405.0,DEBIT
13688,Corporate,New York,NY,EE. UU.,10016.0,DEBIT
10064,Corporate,Longview,WA,EE. UU.,98632.0,DEBIT
8700,Home Office,Milwaukee,WI,EE. UU.,53215.0,PAYMENT
5666,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
11270,Consumer,Brooklyn,NY,EE. UU.,11226.0,DEBIT
4720,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
1055,Home Office,Weslaco,TX,EE. UU.,78596.0,CASH
7076,Home Office,Clovis,CA,EE. UU.,93611.0,TRANSFER
10964,Home Office,Portland,OR,EE. UU.,97229.0,DEBIT
8781,Home Office,Miami,FL,EE. UU.,33186.0,TRANSFER
4115,Home Office,Chicago,IL,EE. UU.,60644.0,PAYMENT
11454,Home Office,Fort Lauderdale,FL,EE. UU.,33324.0,DEBIT
2949,Consumer,Philadelphia,PA,EE. UU.,19104.0,TRANSFER
441,Home Office,Brooklyn,NY,EE. UU.,11213.0,CASH
7679,Consumer,Caguas,PR,Puerto Rico,725.0,PAYMENT
8195,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
9411,Home Office,Huntington Station,NY,EE. UU.,11746.0,DEBIT
11899,Consumer,Mount Pleasant,MI,EE. UU.,48858.0,DEBIT
8443,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
11341,Consumer,Caguas,PR,Puerto Rico,725.0,PAYMENT
12391,Home Office,Caguas,PR,Puerto Rico,725.0,TRANSFER
4442,Corporate,Caguas,PR,Puerto Rico,725.0,DEBIT
1413,Home Office,Chicago,IL,EE. UU.,60628.0,CASH
9184,Home Office,Caguas,PR,Puerto Rico,725.0,DEBIT
11070,Corporate,Caguas,PR,Puerto Rico,725.0,TRANSFER
11990,Home Office,Hialeah,FL,EE. UU.,33016.0,DEBIT
9472,Home Office,Huntington Beach,CA,EE. UU.,92646.0,TRANSFER
4647,Consumer,Caguas,PR,Puerto Rico,725.0,PAYMENT
10276,Home Office,Rego Park,NY,EE. UU.,11374.0,TRANSFER
5808,Home Office,Denver,CO,EE. UU.,80231.0,TRANSFER
1990,Home Office,Tempe,AZ,EE. UU.,85282.0,DEBIT
4077,Consumer,Los Angeles,CA,EE. UU.,90001.0,DEBIT
8166,Home Office,Aurora,IL,EE. UU.,60504.0,CASH
7089,Consumer,Juana Diaz,PR,Puerto Rico,795.0,PAYMENT
9911,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
6531,Consumer,San Marcos,CA,EE. UU.,92069.0,DEBIT
12144,Consumer,Los Angeles,CA,EE. UU.,90065.0,DEBIT
12003,Home Office,Bakersfield,CA,EE. UU.,93306.0,DEBIT
4904,Home Office,Jersey City,NJ,EE. UU.,7307.0,PAYMENT
6427,Home Office,Union,NJ,EE. UU.,7083.0,DEBIT
8044,Home Office,Gaithersburg,MD,EE. UU.,20878.0,CASH
8626,Home Office,Indianapolis,IN,EE. UU.,46227.0,DEBIT
8881,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
2209,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
4586,Consumer,Cleveland,OH,EE. UU.,44118.0,PAYMENT
2754,Home Office,Vacaville,CA,EE. UU.,95687.0,DEBIT
4702,Home Office,Napa,CA,EE. UU.,94558.0,TRANSFER
12357,Consumer,Morristown,NJ,EE. UU.,7960.0,TRANSFER
2279,Home Office,Caguas,PR,Puerto Rico,725.0,DEBIT
6502,Home Office,Caguas,PR,Puerto Rico,725.0,CASH
6930,Home Office,Honolulu,HI,EE. UU.,96819.0,DEBIT
8869,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
11951,Home Office,Hamtramck,MI,EE. UU.,48212.0,DEBIT
457,Home Office,Brooklyn,NY,EE. UU.,11230.0,DEBIT
5404,Consumer,Caguas,PR,Puerto Rico,725.0,PAYMENT
1857,Consumer,San Sebastian,PR,Puerto Rico,685.0,CASH
11949,Home Office,Opelousas,LA,EE. UU.,70570.0,DEBIT
3775,Home Office,Mentor,OH,EE. UU.,44060.0,TRANSFER
11732,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
11644,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
2868,Home Office,Atlanta,GA,EE. UU.,30331.0,PAYMENT
3082,Home Office,Saint Charles,MO,EE. UU.,63301.0,DEBIT
114,Home Office,Bellflower,CA,EE. UU.,90706.0,DEBIT
3827,Corporate,Caguas,PR,Puerto Rico,725.0,TRANSFER
12028,Home Office,Newark,NJ,EE. UU.,7104.0,PAYMENT
2954,Home Office,Martinsburg,WV,EE. UU.,25401.0,TRANSFER
2993,Consumer,Atlanta,GA,EE. UU.,30349.0,DEBIT
3801,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
7953,Consumer,Caguas,PR,Puerto Rico,725.0,CASH
538,Consumer,Wilmington,CA,EE. UU.,90744.0,DEBIT
1838,Home Office,Ontario,CA,EE. UU.,91764.0,DEBIT
9302,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
2231,Home Office,Florissant,MO,EE. UU.,63033.0,DEBIT
10991,Consumer,Houston,TX,EE. UU.,77081.0,DEBIT
7075,Home Office,San Jose,CA,EE. UU.,95112.0,TRANSFER
5949,Consumer,Laguna Hills,CA,EE. UU.,92653.0,DEBIT
6355,Home Office,Caguas,PR,Puerto Rico,725.0,DEBIT
4992,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9729,Home Office,Washington,DC,EE. UU.,20020.0,PAYMENT
3952,Home Office,Tucson,AZ,EE. UU.,85706.0,DEBIT
10617,Home Office,Brooklyn,NY,EE. UU.,11204.0,TRANSFER
3581,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
10578,Consumer,Caguas,PR,Puerto Rico,725.0,PAYMENT
11902,Corporate,Caguas,PR,Puerto Rico,725.0,DEBIT
7717,Home Office,Princeton,NJ,EE. UU.,8540.0,DEBIT
11095,Consumer,Lompoc,CA,EE. UU.,93436.0,PAYMENT
9343,Consumer,Salina,KS,EE. UU.,67401.0,TRANSFER
2689,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
502,Home Office,South Richmond Hill,NY,EE. UU.,11419.0,PAYMENT
6772,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
10543,Home Office,Cleveland,OH,EE. UU.,44109.0,DEBIT
12145,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
6953,Home Office,Brooklyn,NY,EE. UU.,11226.0,DEBIT
1832,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
10496,Home Office,Longview,WA,EE. UU.,98632.0,TRANSFER
6747,Home Office,San Diego,CA,EE. UU.,92154.0,PAYMENT
10227,Corporate,Caguas,PR,Puerto Rico,725.0,TRANSFER
2423,Home Office,Caguas,PR,Puerto Rico,725.0,DEBIT
8069,Home Office,Highland Park,MI,EE. UU.,48203.0,DEBIT
4009,Consumer,Elgin,IL,EE. UU.,60120.0,PAYMENT
4984,Home Office,Philadelphia,PA,EE. UU.,19134.0,DEBIT
8001,Home Office,Houston,TX,EE. UU.,77088.0,CASH
12172,Home Office,Aurora,CO,EE. UU.,80015.0,TRANSFER
2678,Home Office,Simi Valley,CA,EE. UU.,93063.0,PAYMENT
6782,Consumer,Roseburg,OR,EE. UU.,97470.0,DEBIT
4536,Consumer,Caguas,PR,Puerto Rico,725.0,PAYMENT
470,Consumer,Far Rockaway,NY,EE. UU.,11691.0,DEBIT
80,Corporate,Caguas,PR,Puerto Rico,725.0,PAYMENT
6021,Consumer,Bellflower,CA,EE. UU.,90706.0,DEBIT
10210,Home Office,Modesto,CA,EE. UU.,95350.0,TRANSFER
6088,Home Office,Caguas,PR,Puerto Rico,725.0,DEBIT
11919,Home Office,New York,NY,EE. UU.,10011.0,PAYMENT
2810,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
4457,Consumer,Caguas,PR,Puerto Rico,725.0,CASH
9777,Consumer,Caguas,PR,Puerto Rico,725.0,PAYMENT
12016,Corporate,Trujillo Alto,PR,Puerto Rico,976.0,TRANSFER
4598,Consumer,Aurora,CO,EE. UU.,80013.0,DEBIT
8823,Home Office,Van Nuys,CA,EE. UU.,91406.0,TRANSFER
12260,Home Office,Muskegon,MI,EE. UU.,49442.0,PAYMENT
2713,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
4243,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
1510,Consumer,Caguas,PR,Puerto Rico,725.0,CASH
7144,Home Office,New York,NY,EE. UU.,10128.0,PAYMENT
8699,Corporate,Caguas,PR,Puerto Rico,725.0,PAYMENT
9435,Home Office,Granada Hills,CA,EE. UU.,91344.0,TRANSFER
11164,Home Office,Oxnard,CA,EE. UU.,93033.0,TRANSFER
2115,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
865,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9714,Home Office,Seattle,WA,EE. UU.,98115.0,DEBIT
9167,Consumer,Philadelphia,PA,EE. UU.,19145.0,TRANSFER
12156,Consumer,Caguas,PR,Puerto Rico,725.0,PAYMENT
3950,Home Office,York,PA,EE. UU.,17402.0,CASH
5675,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
8439,Consumer,Chino Hills,CA,EE. UU.,91709.0,TRANSFER
11579,Home Office,Cleveland,OH,EE. UU.,44118.0,CASH
3061,Home Office,Los Angeles,CA,EE. UU.,90004.0,DEBIT
2987,Corporate,Caguas,PR,Puerto Rico,725.0,TRANSFER
11482,Home Office,Caguas,PR,Puerto Rico,725.0,DEBIT
4198,Home Office,Los Angeles,CA,EE. UU.,90011.0,TRANSFER
5680,Home Office,Pomona,CA,EE. UU.,91767.0,PAYMENT
7299,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
7399,Home Office,Los Angeles,CA,EE. UU.,90006.0,DEBIT
10175,Home Office,Brooklyn,NY,EE. UU.,11226.0,PAYMENT
1905,Home Office,Chicago,IL,EE. UU.,60651.0,PAYMENT
607,Consumer,Caguas,PR,Puerto Rico,725.0,CASH
10120,Home Office,Moreno Valley,CA,EE. UU.,92557.0,TRANSFER
876,Home Office,Aurora,CO,EE. UU.,80012.0,TRANSFER
9291,Consumer,Caguas,PR,Puerto Rico,725.0,CASH
1241,Corporate,Caguas,PR,Puerto Rico,725.0,TRANSFER
9677,Home Office,Tracy,CA,EE. UU.,95376.0,CASH
2888,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
10108,Home Office,El Paso,TX,EE. UU.,79924.0,DEBIT
5114,Consumer,San Antonio,TX,EE. UU.,78227.0,DEBIT
4549,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9708,Home Office,Los Angeles,CA,EE. UU.,90026.0,PAYMENT
9701,Home Office,Strongsville,OH,EE. UU.,44136.0,PAYMENT
11154,Home Office,Granada Hills,CA,EE. UU.,91344.0,DEBIT
2215,Home Office,Hayward,CA,EE. UU.,94544.0,DEBIT
5683,Home Office,Cleveland,OH,EE. UU.,44118.0,DEBIT
5346,Corporate,Caguas,PR,Puerto Rico,725.0,PAYMENT
925,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
3517,Consumer,Piscataway,NJ,EE. UU.,8854.0,TRANSFER
6946,Corporate,Caguas,PR,Puerto Rico,725.0,TRANSFER
11055,Home Office,Everett,WA,EE. UU.,98208.0,CASH
5750,Consumer,Webster,NY,EE. UU.,14580.0,TRANSFER
12170,Consumer,Caguas,PR,Puerto Rico,725.0,PAYMENT
3072,Consumer,Hampton,VA,EE. UU.,23666.0,PAYMENT
4152,Consumer,Brooklyn,NY,EE. UU.,11234.0,TRANSFER
2866,Consumer,Caguas,PR,Puerto Rico,725.0,CASH
1501,Consumer,Elmhurst,IL,EE. UU.,60126.0,DEBIT
5489,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
3504,Corporate,Caguas,PR,Puerto Rico,725.0,TRANSFER
7387,Home Office,Phoenix,AZ,EE. UU.,85033.0,DEBIT
422,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9394,Home Office,Fresno,CA,EE. UU.,93702.0,TRANSFER
12130,Home Office,Rock Hill,SC,EE. UU.,29730.0,PAYMENT
5871,Home Office,Bronx,NY,EE. UU.,10453.0,CASH
748,Home Office,Del Rio,TX,EE. UU.,78840.0,DEBIT
1571,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
5878,Consumer,Caguas,PR,Puerto Rico,725.0,PAYMENT
3413,Home Office,Madera,CA,EE. UU.,93638.0,DEBIT
7349,Corporate,Caguas,PR,Puerto Rico,725.0,PAYMENT
8464,Home Office,West Chester,PA,EE. UU.,19380.0,TRANSFER
359,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
1430,Home Office,Philadelphia,PA,EE. UU.,19145.0,DEBIT
9297,Home Office,Fremont,CA,EE. UU.,94536.0,TRANSFER
10329,Consumer,Caguas,PR,Puerto Rico,725.0,CASH
11376,Home Office,Houston,TX,EE. UU.,77093.0,DEBIT
1452,Home Office,Plainfield,NJ,EE. UU.,7060.0,TRANSFER
3929,Home Office,Methuen,MA,EE. UU.,1844.0,DEBIT
2593,Home Office,Piscataway,NJ,EE. UU.,8854.0,DEBIT
8482,Consumer,Phoenix,AZ,EE. UU.,85009.0,DEBIT
10322,Consumer,North Las Vegas,NV,EE. UU.,89030.0,TRANSFER
8896,Home Office,Joliet,IL,EE. UU.,60435.0,PAYMENT
4425,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
9864,Consumer,Carol Stream,IL,EE. UU.,60188.0,TRANSFER
889,Home Office,San Marcos,CA,EE. UU.,92069.0,DEBIT
894,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
5569,Home Office,Davis,CA,EE. UU.,95616.0,PAYMENT
8312,Home Office,Chicago,IL,EE. UU.,60622.0,TRANSFER
1286,Home Office,Las Vegas,NV,EE. UU.,89101.0,PAYMENT
11677,Home Office,Phoenix,AZ,EE. UU.,85022.0,PAYMENT
7244,Home Office,College Station,TX,EE. UU.,77840.0,PAYMENT
5653,Home Office,Lancaster,SC,EE. UU.,29720.0,PAYMENT
1569,Home Office,San Diego,CA,EE. UU.,92115.0,TRANSFER
7595,Home Office,Irwin,PA,EE. UU.,15642.0,PAYMENT
5164,Home Office,Metairie,LA,EE. UU.,70003.0,PAYMENT
8178,Home Office,Memphis,TN,EE. UU.,38116.0,TRANSFER
7190,Consumer,Caguas,PR,Puerto Rico,725.0,PAYMENT
5775,Home Office,Los Angeles,CA,EE. UU.,90004.0,TRANSFER
8706,Home Office,Brandon,FL,EE. UU.,33511.0,DEBIT
8467,Home Office,Cordova,TN,EE. UU.,38018.0,CASH
1885,Home Office,Columbia,SC,EE. UU.,29223.0,DEBIT
11184,Consumer,La Puente,CA,EE. UU.,91744.0,DEBIT
12347,Home Office,Daly City,CA,EE. UU.,94014.0,TRANSFER
13,Home Office,Caguas,PR,Puerto Rico,725.0,DEBIT
11738,Corporate,Caguas,PR,Puerto Rico,725.0,TRANSFER
3216,Home Office,Newark,NJ,EE. UU.,7105.0,PAYMENT
3522,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
2040,Consumer,Caguas,PR,Puerto Rico,725.0,PAYMENT
6591,Home Office,Philadelphia,PA,EE. UU.,19145.0,TRANSFER
7166,Home Office,Victorville,CA,EE. UU.,92392.0,TRANSFER
8803,Consumer,Caguas,PR,Puerto Rico,725.0,PAYMENT
4677,Home Office,Valrico,FL,EE. UU.,33594.0,DEBIT
3907,Corporate,Caguas,PR,Puerto Rico,725.0,DEBIT
1943,Home Office,Baltimore,MD,EE. UU.,21229.0,TRANSFER
7524,Home Office,Mchenry,IL,EE. UU.,60050.0,DEBIT
512,Consumer,Fremont,CA,EE. UU.,94539.0,TRANSFER
7671,Corporate,Caguas,PR,Puerto Rico,725.0,PAYMENT
5668,Consumer,Caguas,PR,Puerto Rico,725.0,PAYMENT
4319,Consumer,Tampa,FL,EE. UU.,33624.0,DEBIT
6219,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
4000,Consumer,Memphis,TN,EE. UU.,38109.0,PAYMENT
9365,Home Office,Cleveland,OH,EE. UU.,44118.0,DEBIT
7317,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
8337,Home Office,Chicago,IL,EE. UU.,60616.0,PAYMENT
3470,Home Office,Algonquin,IL,EE. UU.,60102.0,DEBIT
372,Home Office,Caguas,PR,Puerto Rico,725.0,DEBIT
2679,Home Office,Brownsville,TX,EE. UU.,78520.0,PAYMENT
311,Home Office,Austin,TX,EE. UU.,78753.0,TRANSFER
11514,Home Office,Tallahassee,FL,EE. UU.,32308.0,DEBIT
11785,Home Office,Loveland,OH,EE. UU.,45140.0,CASH
2427,Home Office,Brooklyn,NY,EE. UU.,11236.0,CASH
9012,Home Office,Alameda,CA,EE. UU.,94501.0,TRANSFER
20756,Corporate,Berwyn,IL,EE. UU.,60402.0,PAYMENT
19767,Corporate,Flushing,NY,EE. UU.,11354.0,DEBIT
19766,Consumer,Caguas,PR,Puerto Rico,725.0,CASH
19765,Corporate,Enfield,CT,EE. UU.,6082.0,PAYMENT
19764,Corporate,South Ozone Park,NY,EE. UU.,11420.0,DEBIT
19763,Consumer,Lawrenceville,GA,EE. UU.,30043.0,PAYMENT
19762,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
19761,Home Office,Fort Worth,TX,EE. UU.,76133.0,DEBIT
19760,Home Office,Bayamon,PR,Puerto Rico,957.0,DEBIT
19759,Home Office,Caguas,PR,Puerto Rico,725.0,DEBIT
19758,Home Office,Pompano Beach,FL,EE. UU.,33068.0,TRANSFER
19757,Home Office,Caguas,PR,Puerto Rico,725.0,CASH
19756,Home Office,Las Vegas,NV,EE. UU.,89123.0,CASH
19755,Home Office,Phoenix,AZ,EE. UU.,85033.0,PAYMENT
19754,Home Office,Caguas,PR,Puerto Rico,725.0,DEBIT
19753,Corporate,Jacksonville,FL,EE. UU.,32244.0,DEBIT
19752,Corporate,Lynn,MA,EE. UU.,1902.0,DEBIT
19751,Corporate,Caguas,PR,Puerto Rico,725.0,DEBIT
19750,Consumer,Lancaster,PA,EE. UU.,17601.0,TRANSFER
19749,Corporate,Caguas,PR,Puerto Rico,725.0,DEBIT
19748,Home Office,Dearborn,MI,EE. UU.,48126.0,DEBIT
19747,Home Office,Modesto,CA,EE. UU.,95350.0,DEBIT
19746,Corporate,Caguas,PR,Puerto Rico,725.0,PAYMENT
19745,Corporate,Gaithersburg,MD,EE. UU.,20878.0,PAYMENT
19744,Corporate,Caguas,PR,Puerto Rico,725.0,TRANSFER
19743,Home Office,Portland,OR,EE. UU.,97206.0,DEBIT
19742,Home Office,Caguas,PR,Puerto Rico,725.0,TRANSFER
19741,Home Office,San Marcos,TX,EE. UU.,78666.0,TRANSFER
19740,Home Office,Los Angeles,CA,EE. UU.,90019.0,TRANSFER
19739,Consumer,Antioch,CA,EE. UU.,94509.0,DEBIT
19738,Home Office,Caguas,PR,Puerto Rico,725.0,DEBIT
19737,Home Office,Louisville,KY,EE. UU.,40214.0,DEBIT
19736,Home Office,Lindenhurst,NY,EE. UU.,11757.0,CASH
19735,Home Office,Hayward,CA,EE. UU.,94541.0,DEBIT
19734,Home Office,Caguas,PR,Puerto Rico,725.0,DEBIT
19733,Home Office,Irwin,PA,EE. UU.,15642.0,DEBIT
19732,Home Office,Caguas,PR,Puerto Rico,725.0,CASH
19731,Home Office,Los Angeles,CA,EE. UU.,90033.0,DEBIT
19730,Corporate,Waukegan,IL,EE. UU.,60085.0,CASH
19729,Corporate,Caguas,PR,Puerto Rico,725.0,DEBIT
19728,Consumer,Dundalk,MD,EE. UU.,21222.0,PAYMENT
19727,Consumer,Los Angeles,CA,EE. UU.,90042.0,DEBIT
19726,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
19725,Consumer,Lombard,IL,EE. UU.,60148.0,TRANSFER
19724,Consumer,Chino,CA,EE. UU.,91710.0,DEBIT
19723,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
19722,Consumer,Broomfield,CO,EE. UU.,80020.0,TRANSFER
19721,Consumer,Bronx,NY,EE. UU.,10466.0,PAYMENT
19720,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
19719,Consumer,Columbus,OH,EE. UU.,43228.0,TRANSFER
19718,Consumer,Florissant,MO,EE. UU.,63031.0,DEBIT
19717,Corporate,Antioch,CA,EE. UU.,94509.0,CASH
19716,Consumer,Caguas,PR,Puerto Rico,725.0,CASH
19715,Corporate,Rio Rancho,NM,EE. UU.,87124.0,TRANSFER
19714,Corporate,Caguas,PR,Puerto Rico,725.0,DEBIT
19713,Consumer,Hialeah,FL,EE. UU.,33010.0,TRANSFER
19712,Corporate,Brooklyn,NY,EE. UU.,11229.0,CASH
19711,Corporate,Corona,NY,EE. UU.,11368.0,PAYMENT
19710,Home Office,Caguas,PR,Puerto Rico,725.0,CASH
19709,Consumer,Citrus Heights,CA,EE. UU.,95610.0,TRANSFER
19708,Consumer,Los Angeles,CA,EE. UU.,90001.0,DEBIT
19707,Consumer,Caguas,PR,Puerto Rico,725.0,TRANSFER
19706,Consumer,Brandon,FL,EE. UU.,33511.0,TRANSFER
19705,Corporate,Hollywood,FL,EE. UU.,33021.0,TRANSFER
19704,Consumer,Caguas,PR,Puerto Rico,725.0,DEBIT
19703,Consumer,Richmond,TX,EE. UU.,77469.0,TRANSFER
19702,Home Office,Union,NJ,EE. UU.,7083.0,DEBIT
19701,Corporate,Colton,CA,EE. UU.,92324.0,PAYMENT
